tick,flightState,filtered_altitude,filtered_acceleration
2474799,IDLE,-0.00485787,9.96272
2474816,IDLE,0.00178299,9.9616
2474829,IDLE,0.00925116,9.96059
2474842,IDLE,0.0160583,9.95947
2474855,IDLE,0.0252805,9.95841
2474868,IDLE,0.0258607,9.95706
2474883,IDLE,0.025639,9.95481
2474896,IDLE,0.0246336,9.95296
2474909,IDLE,0.0259965,9.95096
2474922,IDLE,0.0234249,9.95017
2474935,IDLE,0.0240093,9.94974
2474948,IDLE,0.0222437,9.95031
2474965,IDLE,0.018934,9.94991
2474982,IDLE,0.0203388,9.94822
2474995,IDLE,0.0209457,9.94685
2475008,IDLE,0.0262001,9.9453
2475025,IDLE,0.0291179,9.94348
2475038,IDLE,0.0343832,9.94234
2475051,IDLE,0.0364755,9.94111
2475064,IDLE,0.0401453,9.94054
2475077,IDLE,0.0454047,9.93989
2475090,IDLE,0.0458158,9.93962
2475103,IDLE,0.0462205,9.93871
2475116,IDLE,0.0450268,9.93781
2475129,IDLE,0.0470239,9.9365
2475142,IDLE,0.0450283,9.93636
2475155,IDLE,0.0430515,9.93631
2475168,IDLE,0.0403026,9.93628
2475181,IDLE,0.0343935,9.93581
2475194,IDLE,0.0300593,9.93564
2475207,IDLE,0.0241101,9.93507
2475224,IDLE,0.0205952,9.93457
2475237,IDLE,0.01793,9.93442
2475250,IDLE,0.0161111,9.93379
2475276,IDLE,0.0143123,9.93294
2475289,IDLE,0.0143123,9.93235
2475302,IDLE,0.0143123,9.93223
2475315,IDLE,0.0143123,9.93178
2475330,IDLE,0.0143123,9.93179
2475343,IDLE,0.0143123,9.93165
2475360,IDLE,0.0143123,9.93108
2475373,IDLE,0.0143123,9.93061
2475387,IDLE,0.0125423,9.92937
2475400,IDLE,0.0083156,9.92913
2475413,IDLE,0.00659106,9.92872
2475430,IDLE,-7.91E-05,9.92745
2475443,IDLE,-0.00175055,9.92812
2475456,IDLE,-0.00926444,9.92736
2475469,IDLE,-0.0142915,9.92633
2475482,IDLE,-0.0193164,9.92619
2475495,IDLE,-0.0269382,9.92558
2475508,IDLE,-0.0363877,9.92513
2475521,IDLE,-0.045055,9.9245
2475534,IDLE,-0.0519723,9.92425
2475547,IDLE,-0.0579713,9.92415
2475560,IDLE,-0.0639671,9.92412
2475573,IDLE,-0.0680647,9.92429
2475586,IDLE,-0.0759389,9.92453
2475599,IDLE,-0.0809486,9.92343
2475612,IDLE,-0.0907957,9.92325
2475629,IDLE,-0.0928011,9.92312
2475642,IDLE,-0.0987218,9.92324
2475655,IDLE,-0.102642,9.92332
2475668,IDLE,-0.112502,9.92264
2475682,IDLE,-0.117364,9.92222
2475695,IDLE,-0.125249,9.92171
2475708,IDLE,-0.132117,9.92118
2475721,IDLE,-0.13897,9.92134
2475734,IDLE,-0.142655,9.92138
2475747,IDLE,-0.151538,9.92145
2475762,IDLE,-0.157252,9.92131
2475775,IDLE,-0.168283,9.92092
2475788,IDLE,-0.175041,9.92071
2475801,IDLE,-0.183957,9.92047
2475818,IDLE,-0.182861,9.92085
2475835,IDLE,-0.185097,9.92045
2475848,IDLE,-0.185097,9.92058
2475861,IDLE,-0.182935,9.92049
2475874,IDLE,-0.18512,9.92067
2475887,IDLE,-0.190487,9.92021
2475900,IDLE,-0.195811,9.92013
2475913,IDLE,-0.203256,9.92023
2475926,IDLE,-0.21177,9.91996
2475939,IDLE,-0.209253,9.92005
2475952,IDLE,-0.213367,9.92002
2475965,IDLE,-0.217432,9.92035
2475982,IDLE,-0.219248,9.92083
2475999,IDLE,-0.2243,9.92102
2476012,IDLE,-0.228216,9.92086
2476025,IDLE,-0.232083,9.92071
2476042,IDLE,-0.232629,9.91985
2476055,IDLE,-0.236402,9.9201
2476068,IDLE,-0.240128,9.91983
2476081,IDLE,-0.249199,9.9192
2476094,IDLE,-0.255011,9.91924
2476107,IDLE,-0.258582,9.91892
2476120,IDLE,-0.263196,9.91852
2476133,IDLE,-0.26447,9.9183
2476146,IDLE,-0.26354,9.91843
2476159,IDLE,-0.264788,9.91795
2476172,IDLE,-0.274571,9.91829
2476185,IDLE,-0.281138,9.91842
2476200,IDLE,-0.282197,9.91805
2476213,IDLE,-0.287581,9.91788
2476226,IDLE,-0.294005,9.91767
2476243,IDLE,-0.302587,9.91769
2476256,IDLE,-0.305625,9.91768
2476269,IDLE,-0.309716,9.91746
2476282,IDLE,-0.32369,9.91738
2476295,IDLE,-0.331066,9.9174
2476308,IDLE,-0.336132,9.91763
2476321,IDLE,-0.341143,9.91784
2476334,IDLE,-0.347237,9.91749
2476347,IDLE,-0.348689,9.91733
2476360,IDLE,-0.354663,9.91722
2476390,IDLE,-0.361725,9.9174
2476403,IDLE,-0.361725,9.91779
2476416,IDLE,-0.361725,9.91782
2476429,IDLE,-0.361725,9.91753
2476442,IDLE,-0.361725,9.91707
2476459,IDLE,-0.361725,9.91686
2476472,IDLE,-0.361725,9.91692
2476485,IDLE,-0.361725,9.91664
2476499,IDLE,-0.353784,9.91628
2476512,IDLE,-0.354,9.91641
2476525,IDLE,-0.34618,9.91638
2476538,IDLE,-0.341868,9.91621
2476551,IDLE,-0.338765,9.91654
2476564,IDLE,-0.335714,9.91649
2476577,IDLE,-0.340729,9.91628
2476590,IDLE,-0.338806,9.91623
2476603,IDLE,-0.33351,9.91598
2476616,IDLE,-0.327126,9.9157
2476629,IDLE,-0.319643,9.9155
2476644,IDLE,-0.311045,9.9154
2476661,IDLE,-0.302468,9.91541
2476674,IDLE,-0.293916,9.91569
2476688,IDLE,-0.292521,9.91568
2476701,IDLE,-0.288809,9.91551
2476714,IDLE,-0.286326,9.91514
2476727,IDLE,-0.279216,9.91504
2476740,IDLE,-0.278025,9.91525
2476753,IDLE,-0.27221,9.91545
2476766,IDLE,-0.267622,9.91558
2476779,IDLE,-0.258427,9.91544
2476792,IDLE,-0.253963,9.91515
2476805,IDLE,-0.247201,9.9151
2476818,IDLE,-0.247601,9.91504
2476831,IDLE,-0.245647,9.91515
2476848,IDLE,-0.235601,9.91527
2476865,IDLE,-0.229076,9.91524
2476878,IDLE,-0.222606,9.91529
2476891,IDLE,-0.220943,9.91512
2476904,IDLE,-0.212254,9.91489
2476917,IDLE,-0.205966,9.91484
2476930,IDLE,-0.199738,9.91494
2476943,IDLE,-0.201945,9.91505
2476956,IDLE,-0.201729,9.91489
2476969,IDLE,-0.19918,9.9147
2476982,IDLE,-0.192012,9.91464
2476995,IDLE,-0.187235,9.9144
2477012,IDLE,-0.181343,9.91419
2477029,IDLE,-0.183747,9.91391
2477042,IDLE,-0.177921,9.91367
2477055,IDLE,-0.176844,9.91297
2477072,IDLE,-0.172308,9.91261
2477085,IDLE,-0.167832,9.91259
2477098,IDLE,-0.162253,9.91272
2477111,IDLE,-0.154411,9.91267
2477124,IDLE,-0.150118,9.91236
2477137,IDLE,-0.147056,9.91182
2477150,IDLE,-0.138222,9.91188
2477163,IDLE,-0.135293,9.91194
2477176,IDLE,-0.132415,9.91217
2477189,IDLE,-0.135408,9.91239
2477202,IDLE,-0.133718,9.9121
2477215,IDLE,-0.134353,9.91176
2477228,IDLE,-0.133841,9.91138
2477241,IDLE,-0.132218,9.9112
2477254,IDLE,-0.131741,9.91102
2477271,IDLE,-0.132375,9.91084
2477284,IDLE,-0.129719,9.91065
2477297,IDLE,-0.124924,9.9107
2477310,IDLE,-0.12563,9.91083
2477323,IDLE,-0.12741,9.91092
2477336,IDLE,-0.129158,9.91121
2477349,IDLE,-0.120205,9.91136
2477362,IDLE,-0.113393,9.91139
2477375,IDLE,-0.115332,9.91132
2477388,IDLE,-0.111817,9.91088
2477401,IDLE,-0.111592,9.91103
2477414,IDLE,-0.108164,9.91108
2477427,IDLE,-0.112262,9.91131
2477440,IDLE,-0.114174,9.91134
2477453,IDLE,-0.116054,9.91157
2477470,IDLE,-0.112621,9.91146
2477483,IDLE,-0.112393,9.91154
2477509,IDLE,-0.111131,9.91178
2477524,IDLE,-0.111131,9.91153
2477537,IDLE,-0.111131,9.91144
2477550,IDLE,-0.111131,9.91123
2477563,IDLE,-0.111131,9.9115
2477576,IDLE,-0.111131,9.9118
2477589,IDLE,-0.111131,9.91195
2477602,IDLE,-0.111131,9.91212
2477620,IDLE,-0.110923,9.91195
2477633,IDLE,-0.1097,9.91201
2477646,IDLE,-0.106462,9.91207
2477659,IDLE,-0.109356,9.91182
2477672,IDLE,-0.108163,9.91159
2477689,IDLE,-0.105983,9.91133
2477703,IDLE,-0.109852,9.91076
2477716,IDLE,-0.111674,9.91074
2477729,IDLE,-0.112472,9.9107
2477742,IDLE,-0.114242,9.91102
2477755,IDLE,-0.115984,9.91092
2477768,IDLE,-0.116722,9.91132
2477781,IDLE,-0.117447,9.91145
2477794,IDLE,-0.117189,9.91145
2477807,IDLE,-0.115029,9.91182
2477820,IDLE,-0.120504,9.91169
2477833,IDLE,-0.120215,9.91146
2477846,IDLE,-0.116134,9.91149
2477859,IDLE,-0.117799,9.91148
2477876,IDLE,-0.117541,9.91105
2477893,IDLE,-0.118234,9.91101
2477906,IDLE,-0.117048,9.91139
2477919,IDLE,-0.116803,9.91128
2477932,IDLE,-0.119315,9.91113
2477945,IDLE,-0.122721,9.91089
2477960,IDLE,-0.118752,9.91077
2477973,IDLE,-0.116653,9.91066
2477986,IDLE,-0.121006,9.91072
2477999,IDLE,-0.116115,9.91079
2478012,IDLE,-0.114026,9.91078
2478025,IDLE,-0.111037,9.91091
2478042,IDLE,-0.109932,9.91081
2478059,IDLE,-0.109759,9.91083
2478102,IDLE,-0.105039,9.911
2478115,IDLE,-0.102168,10.8486
2478132,IDLE,-0.0984081,10.7575
2478145,IDLE,-0.0965151,10.6789
2478158,IDLE,-0.0928142,10.6077
2478171,IDLE,-0.0873126,10.5444
2478184,IDLE,-0.0864428,10.4867
2478197,IDLE,-0.0846676,10.4357
2478210,IDLE,-0.0829168,10.3933
2478223,IDLE,-0.0848369,10.353
2478236,IDLE,-0.0830972,10.3204
2478249,IDLE,-0.0859031,10.2886
2478262,IDLE,-0.0814466,10.2634
2478275,IDLE,-0.081555,10.2387
2478288,IDLE,-0.0798613,10.2148
2478301,IDLE,-0.0799837,10.1917
2478314,IDLE,-0.0827709,10.1738
2478331,IDLE,-0.0855316,10.1579
2478344,IDLE,-0.0909328,10.1434
2478357,IDLE,-0.0891556,10.127
2478370,IDLE,-0.0900883,10.113
2478383,IDLE,-0.092776,10.1022
2478396,IDLE,-0.0927736,10.0907
2478409,IDLE,-0.0962954,10.0814
2478424,IDLE,-0.0927301,10.073
2478437,IDLE,-0.093619,10.0656
2478450,IDLE,-0.0927329,10.0571
2478463,IDLE,-0.0953507,10.0501
2478476,IDLE,-0.0953241,10.046
2478489,IDLE,-0.0927028,10.0396
2478502,IDLE,-0.0927011,10.0341
2478515,IDLE,-0.0884157,10.0303
2478532,IDLE,-0.0867309,10.0267
2478545,IDLE,-0.08765,10.0227
2478558,IDLE,-0.0868436,10.0182
2478571,IDLE,-0.0877506,10.015
2478584,IDLE,-0.0903261,10.013
2478597,IDLE,-0.0878131,10.0083
2478623,IDLE,-0.0870147,10.0059
2478636,IDLE,-0.0870147,10.0029
2478649,IDLE,-0.0870147,9.9994
2478666,IDLE,-0.0870147,9.99446
2478679,IDLE,-0.0870147,9.991
2478692,IDLE,-0.0870147,9.98781
2478706,IDLE,-0.0870147,9.98486
2478723,IDLE,-0.0870147,9.98364
2478740,IDLE,-0.0853877,9.9783
2478753,IDLE,-0.0804325,9.97573
2478766,IDLE,-0.0754773,9.97324
2478779,IDLE,-0.0773399,9.97142
2478792,IDLE,-0.0791809,9.96889
2478805,IDLE,-0.0826983,9.96676
2478818,IDLE,-0.0819409,9.96531
2478831,IDLE,-0.0837302,9.9643
2478844,IDLE,-0.0846498,9.96316
2478857,IDLE,-0.0855559,9.96241
2478872,IDLE,-0.0847881,9.96083
2478885,IDLE,-0.0798875,9.96092
2478898,IDLE,-0.0791684,9.95854
2478911,IDLE,-0.0784603,9.9573
2478924,IDLE,-0.0785852,9.95691
2478941,IDLE,-0.0819876,9.95714
2478954,IDLE,-0.0787928,9.95657
2478967,IDLE,-0.0764421,9.95549
2478980,IDLE,-0.0757637,9.95494
2478993,IDLE,-0.0800086,9.95426
2479006,IDLE,-0.0825935,9.95383
2479019,IDLE,-0.083504,9.9528
2479032,IDLE,-0.0860457,9.95198
2479045,IDLE,-0.0885667,9.95147
2479058,IDLE,-0.090248,9.9505
2479071,IDLE,-0.0919103,9.94966
2479088,IDLE,-0.0935536,9.94841
2479105,IDLE,-0.0919152,9.94783
2479118,IDLE,-0.088666,9.94847
2479131,IDLE,-0.0903349,9.94822
2479148,IDLE,-0.0919851,9.94803
2479161,IDLE,-0.0944257,9.94816
2479174,IDLE,-0.0895347,9.94761
2479187,IDLE,-0.0871004,9.94791
2479200,IDLE,-0.0887921,9.94727
2479213,IDLE,-0.0863698,9.94696
2479226,IDLE,-0.0856084,9.94633
2479239,IDLE,-0.0864797,9.94501
2479252,IDLE,-0.0873388,9.94423
2479265,IDLE,-0.0897985,9.94361
2479278,IDLE,-0.0890195,9.94325
2479291,IDLE,-0.0874492,9.94286
2479306,IDLE,-0.0890935,9.94167
2479319,IDLE,-0.0907199,9.94077
2479332,IDLE,-0.0875529,9.9401
2479349,IDLE,-0.0868003,9.93955
2479362,IDLE,-0.0868492,9.93861
2479375,IDLE,-0.0853246,9.93808
2479388,IDLE,-0.0853854,9.93796
2479401,IDLE,-0.0846694,9.93798
2479414,IDLE,-0.0847348,9.93793
2479427,IDLE,-0.0863383,9.93768
2479440,IDLE,-0.0886895,9.93697
2479453,IDLE,-0.0917972,9.93675
2479466,IDLE,-0.0925711,9.93647
2479479,IDLE,-0.0941071,9.93583
2479492,IDLE,-0.092565,9.93502
2479505,IDLE,-0.0925646,9.93429
2479518,IDLE,-0.0925642,9.93362
2479531,IDLE,-0.0933124,9.9335
2479548,IDLE,-0.0963015,9.93338
2479561,IDLE,-0.0917668,9.9331
2479574,IDLE,-0.0902574,9.93261
2479587,IDLE,-0.09103,9.93177
2479600,IDLE,-0.0933015,9.93156
2479613,IDLE,-0.0932951,9.9314
2479626,IDLE,-0.0917944,9.93101
2479639,IDLE,-0.0947916,9.93081
2479652,IDLE,-0.0962754,9.93104
2479665,IDLE,-0.0992433,9.93048
2479678,IDLE,-0.100694,9.92985
2479691,IDLE,-0.101375,9.92933
2479704,IDLE,-0.103541,9.92877
2479718,IDLE,-0.106443,9.92867
2479759,IDLE,-0.109334,11.8985
2479777,IDLE,-0.109334,11.5545
2479790,IDLE,-0.109334,11.2776
2479803,IDLE,-0.109334,11.0505
2479816,IDLE,-0.109334,10.8646
2479829,IDLE,-0.109334,10.7186
2479842,IDLE,-0.109334,10.6111
2479856,IDLE,-0.106196,10.5248
2479869,IDLE,-0.107598,10.4578
2479882,IDLE,-0.103713,10.3956
2479895,IDLE,-0.102107,10.348
2479912,IDLE,-0.102029,10.2996
2479925,IDLE,-0.0974419,10.2615
2479938,IDLE,-0.0905671,10.2327
2479951,IDLE,-0.0898111,10.2033
2479964,IDLE,-0.0882973,10.1778
2479981,IDLE,-0.0860289,10.1558
2479994,IDLE,-0.0845487,10.1375
2480007,IDLE,-0.0830843,10.1227
2480020,IDLE,-0.0801046,10.1075
2480033,IDLE,-0.0786752,10.0951
2480046,IDLE,-0.0764928,10.0811
2480059,IDLE,-0.0750962,10.071
2480072,IDLE,-0.0737148,10.0582
2480085,IDLE,-0.0746381,10.0479
2480098,IDLE,-0.0740273,10.0424
2480111,IDLE,-0.0704057,10.0371
2480128,IDLE,-0.06679,10.0328
2480145,IDLE,-0.0647104,10.0258
2480158,IDLE,-0.0634145,10.0192
2480171,IDLE,-0.0590795,10.0124
2480188,IDLE,-0.057051,10.0083
2480201,IDLE,-0.057345,10.0033
2480214,IDLE,-0.0614593,9.99879
2480227,IDLE,-0.0632613,9.99449
2480240,IDLE,-0.0635039,9.99115
2480253,IDLE,-0.0622197,9.98729
2480266,IDLE,-0.0617091,9.98237
2480279,IDLE,-0.0627231,9.98096
2480292,IDLE,-0.0644763,9.97826
2480305,IDLE,-0.0632024,9.97508
2480318,IDLE,-0.0611897,9.97356
2480331,IDLE,-0.0576915,9.97177
2480344,IDLE,-0.0557111,9.96799
2480357,IDLE,-0.0545043,9.96532
2480370,IDLE,-0.054062,9.96327
2480387,IDLE,-0.0551263,9.96201
2480400,IDLE,-0.0561782,9.96122
2480413,IDLE,-0.0549879,9.95985
2480426,IDLE,-0.0515875,9.95842
2480439,IDLE,-0.0489407,9.95673
2480452,IDLE,-0.0425706,9.95539
2480465,IDLE,-0.04298,9.95421
2480478,IDLE,-0.0471667,9.9543
2480491,IDLE,-0.0475393,9.95339
2480504,IDLE,-0.0456373,9.95286
2480517,IDLE,-0.0498091,9.95349
2480530,IDLE,-0.0493993,9.95297
2480543,IDLE,-0.0520368,9.95157
2480556,IDLE,-0.0508523,9.95026
2480569,IDLE,-0.0511926,9.94869
2480586,IDLE,-0.0522863,9.94726
2480599,IDLE,-0.0473612,9.94587
2480612,IDLE,-0.0439389,9.94508
2480627,IDLE,-0.0428167,9.94349
2480640,IDLE,-0.0432239,9.94342
2480653,IDLE,-0.0443866,9.94307
2480666,IDLE,-0.0455358,9.94321
2480679,IDLE,-0.0466719,9.94331
2480692,IDLE,-0.0433056,9.94326
2480705,IDLE,-0.0384396,9.94304
2480719,IDLE,-0.037366,9.94264
2480732,IDLE,-0.0370608,9.94222
2480745,IDLE,-0.0367602,9.94125
2480758,IDLE,-0.0364641,9.94082
2480775,IDLE,-0.0369126,9.94134
2480792,IDLE,-0.0351437,9.94094
2480805,IDLE,-0.0363429,9.94017
2480818,IDLE,-0.0301739,9.93929
2480831,IDLE,-0.0306766,9.93891
2480857,IDLE,-0.0304307,9.93822
2480870,IDLE,-0.0304307,9.93773
2480883,IDLE,-0.0304307,9.93687
2480896,IDLE,-0.0304307,9.93673
2480909,IDLE,-0.0304307,9.93611
2480926,IDLE,-0.0304307,9.93561
2480939,IDLE,-0.0304307,9.93436
2480952,IDLE,-0.0304307,9.93396
2480966,IDLE,-0.0301885,9.93339
2480979,IDLE,-0.028483,9.93285
2480996,IDLE,-0.0267924,9.93233
2481009,IDLE,-0.0265809,9.93181
2481022,IDLE,-0.0263726,9.93123
2481035,IDLE,-0.0247231,9.93101
2481048,IDLE,-0.0230876,9.93049
2481061,IDLE,-0.0229082,9.93033
2481076,IDLE,-0.0248812,9.93008
2481089,IDLE,-0.024689,9.92919
2481102,IDLE,-0.0202262,9.92806
2481115,IDLE,-0.0164685,9.92817
2481128,IDLE,-0.0134371,9.92741
2481145,IDLE,-0.0104144,9.92784
2481162,IDLE,-0.0110629,9.92749
2481175,IDLE,-0.010245,9.92729
2481188,IDLE,-0.0094371,9.92709
2481205,IDLE,-0.00936359,9.9267
2481218,IDLE,-0.00714133,9.92627
2481231,IDLE,-0.00564896,9.92616
2481244,IDLE,-0.00560526,9.92555
2481257,IDLE,-0.00271349,9.92495
2481270,IDLE,0.000887217,9.92468
2481283,IDLE,0.000880321,9.92444
2481296,IDLE,0.00301812,9.92379
2481309,IDLE,0.00155787,9.92404
2481322,IDLE,0.00154586,9.92443
2481335,IDLE,0.00153403,9.92434
2481348,IDLE,0.00222898,9.92465
2481361,IDLE,0.00501815,9.92463
2481374,IDLE,0.009919,9.92472
2481387,IDLE,0.0119837,9.92469
2481404,IDLE,0.0133217,9.92417
2481417,IDLE,0.0160743,9.92378
2481430,IDLE,0.0202544,9.92324
2481443,IDLE,0.0222662,9.9233
2481456,IDLE,0.0206395,9.92314
2481469,IDLE,0.0183051,9.92268
2481482,IDLE,0.0159842,9.92216
2481495,IDLE,0.0122195,9.92129
2481510,IDLE,0.0106539,9.92097
2481523,IDLE,0.0142299,9.92114
2481536,IDLE,0.0141169,9.92102
2481549,IDLE,0.0147388,9.92072
2481562,IDLE,0.0109802,9.92054
2481575,IDLE,0.0123599,9.92054
2481588,IDLE,0.0137258,9.92043
2481605,IDLE,0.0165382,9.92026
2481618,IDLE,0.0208095,9.91977
2481631,IDLE,0.0213857,9.91951
2481644,IDLE,0.0256368,9.91966
2481657,IDLE,0.0276593,9.91954
2481670,IDLE,0.0304117,9.9199
2481683,IDLE,0.0309151,9.91961
2481696,IDLE,0.0291809,9.91919
2481709,IDLE,0.0282089,9.91906
2481723,IDLE,0.0309367,9.91893
2481736,IDLE,0.0336519,9.91935
2481749,IDLE,0.0326415,9.91944
2481762,IDLE,0.0331232,9.91968
2481775,IDLE,0.0343319,9.91987
2481792,IDLE,0.034796,9.91982
2481809,IDLE,0.0367083,9.91998
2481822,IDLE,0.034957,9.92009
2481835,IDLE,0.0361403,9.92044
2481848,IDLE,0.0343993,9.92011
2481861,IDLE,0.0377649,9.91981
2481874,IDLE,0.0367381,9.91946
2481887,IDLE,0.0342618,9.91962
2481900,IDLE,0.0376464,9.9198
2481913,IDLE,0.0395513,9.91963
2481926,IDLE,0.0429153,9.91984
2481941,IDLE,0.0433148,9.91969
2481967,IDLE,0.049588,9.9195
2481984,IDLE,0.049588,9.91945
2481997,IDLE,0.049588,9.91887
2482010,IDLE,0.049588,9.91876
2482027,IDLE,0.049588,9.91849
2482040,IDLE,0.049588,9.91828
2482053,IDLE,0.049588,9.91795
2482066,IDLE,0.049588,9.91791
2482080,IDLE,0.0506886,9.91793
2482093,IDLE,0.0510288,9.91809
2482106,IDLE,0.0491441,9.91765
2482119,IDLE,0.0465282,9.91741
2482132,IDLE,0.0439259,9.91717
2482145,IDLE,0.0413373,9.91722
2482162,IDLE,0.0417533,9.91711
2482179,IDLE,0.0406795,9.91697
2482192,IDLE,0.039618,9.91675
2482205,IDLE,0.0400421,9.9164
2482218,IDLE,0.0360594,9.91626
2482235,IDLE,0.0365129,9.91617
2482248,IDLE,0.03696,9.91612
2482261,IDLE,0.0381327,9.91614
2482274,IDLE,0.0363824,9.9158
2482287,IDLE,0.0382849,9.91584
2482300,IDLE,0.0358007,9.91612
2482313,IDLE,0.0355192,9.91621
2482326,IDLE,0.0330666,9.91607
2482339,IDLE,0.0328077,9.916
2482352,IDLE,0.0318331,9.91595
2482365,IDLE,0.0279864,9.91582
2482378,IDLE,0.0248676,9.91567
2482393,IDLE,0.0224836,9.91608
2482406,IDLE,0.0171914,9.91592
2482419,IDLE,0.0192828,9.91616
2482436,IDLE,0.0183893,9.91569
2482449,IDLE,0.0160264,9.91561
2482462,IDLE,0.0136779,9.91536
2482475,IDLE,0.0120909,9.91543
2482488,IDLE,0.0105189,9.91538
2482501,IDLE,0.0059986,9.91538
2482514,IDLE,0.00669903,9.91532
2482527,IDLE,0.00739026,9.91567
2482540,IDLE,0.00807246,9.91541
2482553,IDLE,0.00285958,9.91535
2482566,IDLE,0.00209324,9.91502
2482579,IDLE,0.00207651,9.91506
2482592,IDLE,0.00427386,9.91498
2482605,IDLE,0.00350508,9.91465
2482618,IDLE,0.00568346,9.9145
2482635,IDLE,0.00343379,9.91429
2482648,IDLE,0.00414389,9.91432
2482661,IDLE,-0.00101256,9.91424
2482674,IDLE,0.00122662,9.91393
2482687,IDLE,0.000476212,9.9137
2482700,IDLE,0.000472419,9.91343
2482713,IDLE,0.00120384,9.91363
2482727,IDLE,0.00192599,9.9138
2482740,IDLE,0.00263904,9.91395
2482753,IDLE,0.00117705,9.91374
2482766,IDLE,-0.0024456,9.91371
2482779,IDLE,-0.00387649,9.91395
2482792,IDLE,-0.0045699,9.91377
2482805,IDLE,-0.00742302,9.91373
2482824,IDLE,-0.00881162,9.91377
2482841,IDLE,-0.0138119,9.91355
2482854,IDLE,-0.0129672,9.91327
2482867,IDLE,-0.0143218,9.91323
2482880,IDLE,-0.0171243,9.91307
2482893,IDLE,-0.0140588,9.91288
2482906,IDLE,-0.0132102,9.91301
2482919,IDLE,-0.011638,9.91327
2482932,IDLE,-0.0137414,9.91328
2482945,IDLE,-0.0128993,9.91334
2482958,IDLE,-0.012798,9.91339
2482971,IDLE,-0.0141407,9.91323
2482988,IDLE,-0.0147504,9.91299
2483005,IDLE,-0.0110404,9.91291
2483018,IDLE,-0.0116761,9.91309
2483031,IDLE,-0.0108634,9.91325
2483048,IDLE,-0.0122096,9.91344
2483061,IDLE,-0.0135428,9.91341
2483117,IDLE,-0.0141508,9.91372
2483130,IDLE,-0.0141508,10.9482
2483143,IDLE,-0.0141508,10.8453
2483156,IDLE,-0.0141508,10.7565
2483169,IDLE,-0.0141508,10.6775
2483182,IDLE,-0.0141508,10.6055
2483196,IDLE,-0.0133299,10.4828
2483209,IDLE,-0.0153532,10.4329
2483226,IDLE,-0.0152359,10.3842
2483239,IDLE,-0.0165312,10.3452
2483252,IDLE,-0.0164061,10.312
2483265,IDLE,-0.0211653,10.2819
2483278,IDLE,-0.023838,10.2502
2483295,IDLE,-0.0208182,10.2203
2483308,IDLE,-0.0227996,10.1969
2483321,IDLE,-0.023336,10.1744
2483334,IDLE,-0.0210295,10.1579
2483347,IDLE,-0.0265683,10.1417
2483360,IDLE,-0.0270823,10.1295
2483373,IDLE,-0.0239964,10.1198
2483386,IDLE,-0.0216427,10.1091
2483399,IDLE,-0.023649,10.0981
2483412,IDLE,-0.0263717,10.0893
2483425,IDLE,-0.0283497,10.082
2483438,IDLE,-0.0259453,10.0751
2483451,IDLE,-0.0264688,10.0667
2483464,IDLE,-0.0255344,10.0595
2483477,IDLE,-0.0303963,10.0528
2483494,IDLE,-0.0286887,10.0453
2483507,IDLE,-0.0321254,10.0379
2483520,IDLE,-0.0326046,10.0317
2483533,IDLE,-0.0345449,10.0251
2483546,IDLE,-0.0342723,10.0179
2483559,IDLE,-0.0332746,10.0141
2483572,IDLE,-0.0315619,10.0092
2483585,IDLE,-0.0327676,10.004
2483598,IDLE,-0.0325125,10.0018
2483611,IDLE,-0.0344151,9.99928
2483624,IDLE,-0.0348645,9.99715
2483637,IDLE,-0.0331655,9.99309
2483650,IDLE,-0.0329105,9.99187
2483663,IDLE,-0.0298249,9.98717
2483676,IDLE,-0.0295958,9.98463
2483693,IDLE,-0.0314954,9.98164
2483706,IDLE,-0.0305448,9.97864
2483719,IDLE,-0.0260737,9.97568
2483735,IDLE,-0.025873,9.97397
2483748,IDLE,-0.024964,9.9717
2483761,IDLE,-0.0268956,9.96891
2483774,IDLE,-0.024571,9.96667
2483787,IDLE,-0.0272265,9.96435
2483800,IDLE,-0.0284447,9.96118
2483813,IDLE,-0.0303586,9.95948
2483826,IDLE,-0.0272848,9.95787
2483839,IDLE,-0.0270747,9.95614
2483852,IDLE,-0.0311283,9.95513
2483865,IDLE,-0.0330391,9.95435
2483882,IDLE,-0.0349361,9.95341
2483899,IDLE,-0.0339471,9.95196
2483912,IDLE,-0.0365516,9.94967
2483925,IDLE,-0.0355501,9.94793
2483938,IDLE,-0.0395675,9.94647
2483951,IDLE,-0.0407065,9.9451
2483964,IDLE,-0.0439929,9.94563
2483977,IDLE,-0.0421983,9.94497
2483990,IDLE,-0.045493,9.94354
2484003,IDLE,-0.047322,9.94355
2484016,IDLE,-0.0447688,9.94284
2484029,IDLE,-0.0480725,9.94118
2484046,IDLE,-0.0521021,9.9397
2484063,IDLE,-0.0539107,9.93976
2484076,IDLE,-0.0549654,9.93877
2484089,IDLE,-0.0552641,9.93817
2484106,IDLE,-0.058498,9.93859
2484119,IDLE,-0.0558241,9.93862
2484132,IDLE,-0.0538964,9.93764
2484145,IDLE,-0.0549497,9.93701
2484158,IDLE,-0.055248,9.93713
2484173,IDLE,-0.0555421,9.93691
2484199,IDLE,-0.0565648,9.93686
2484212,IDLE,-0.0565648,9.93712
2484225,IDLE,-0.0565648,9.93659
2484242,IDLE,-0.0565648,9.93614
2484255,IDLE,-0.0565648,9.93635
2484268,IDLE,-0.0565648,9.93578
