tick,accX,accY,accZ
3358576,-9.51302,1.38672,-0.488584
3358589,-9.52739,1.26457,-0.308958
3358602,-9.39087,1.1999,-0.280217
3358617,-9.01006,1.13524,-0.237107
3358631,-9.05317,1.02746,-0.222737
3358644,-9.26154,0.919688,-0.165256
3358688,0.229922,11.5033,-190.347
3358705,-9.72857,0.409548,0.244292
3358719,-9.53457,0.237107,0.158071
3358736,-9.61361,0.179626,0.344883
3358753,-9.84353,0.0718506,0.438289
3358766,-10.1812,0.0215552,0.603545
3358784,-10.2387,-0.0790356,0.704136
3358816,0.229922,11.5033,-190.347
3358830,-9.68546,-0.316143,0.696951
3358843,-9.85072,-0.373623,0.761616
3358856,-10.0447,-0.495769,0.905317
3358869,-10.0806,-0.517324,1.00591
3358886,-9.4268,-0.59636,0.898132
3358900,-9.23999,-0.66821,0.969983
3358913,-9.18969,-0.682581,1.03465
3358926,-9.34058,-0.783171,1.02028
3358939,-9.62079,-0.797541,0.962798
3358958,-9.83635,-0.797541,1.00591
3358977,-9.2328,-0.855022,0.962798
3358994,-9.13221,-0.855022,0.977168
3359009,-9.2328,-0.847837,0.977168
3359027,-9.41243,-0.876577,1.02746
3359074,0.229922,11.5033,-190.347
3359087,-9.54894,-0.761616,0.754431
3359102,-9.83635,-0.55325,0.804727
3359115,-10.1094,-0.574805,0.747246
3359128,-10.2531,-0.546064,0.797541
3359141,-10.0232,-0.438289,0.682581
3359154,-9.64953,-0.481399,0.59636
3359167,-9.5705,-0.359253,0.431104
3359180,-9.82916,-0.387993,0.589175
3359195,-10.0663,-0.208367,0.323328
3359213,-10.2603,-0.179626,0.222737
3359230,-10.2243,-0.172441,0.0215552
3359247,-9.82197,-0.00718506,-0.129331
3359262,-10.0663,0.0431104,-0.294587
3359280,-10.3968,0.0215552,-0.467029
3359299,-10.3177,0.244292,-0.632285
3359312,-10.6195,0.251477,-0.898132
3359330,-10.174,0.273032,-1.02746
3359343,-9.8579,0.387993,-1.12805
3359356,-9.93694,0.438289,-1.19272
3359369,-9.83635,0.517324,-1.3005
3359384,-9.85072,0.524509,-1.40827
3359397,-10.016,0.689766,-1.40109
3359440,0.229922,11.5033,-190.347
3359458,-9.58487,0.876577,-1.81063
3359475,-9.68546,0.977168,-1.81063
3359492,-9.48428,0.969983,-1.83219
3359505,-9.49146,0.955613,-1.8753
3359523,-9.55613,1.04183,-1.99026
3359540,-9.63516,1.07057,-2.14115
3359555,-9.54176,1.14242,-2.019
3359569,-9.65672,1.17835,-2.0693
3359585,-9.48428,1.22146,-2.11241
3359600,-9.35495,1.21427,-1.91123
3359614,-9.44117,1.15679,-2.06211
3359627,-9.44117,1.15679,-2.15552
3359641,-9.39806,1.23583,-2.07648
3359654,-9.6639,1.16398,-2.19863
3359679,-9.57768,1.19272,-1.99745
3359693,-9.8076,1.2502,-1.83219
3359712,-9.98723,1.16398,-1.83938
3359729,-9.94412,1.20709,-1.71004
3359742,-9.69983,1.15679,-1.45857
3359765,-9.69264,1.17835,-1.17835
3359782,-10.2243,1.20709,-1.17835
3359826,0.229922,11.5033,-190.347
3359839,-9.68546,1.00591,-0.6251
3359852,-9.56331,0.969983,-0.531694
3359865,-9.90101,0.977168,-0.524509
3359884,-10.2315,0.977168,-0.467029
3359899,-10.6698,0.962798,-0.481399
3359912,-10.5117,0.962798,-0.380808
3359925,-9.93694,0.912502,-0.258662
3359942,-9.59924,0.876577,-0.222737
3359955,-9.87946,0.819097,-0.222737
3359972,-10.1453,0.768801,-0.0502954
3359989,-10.4183,0.747246,0.0646655
3360002,-10.5692,0.58199,0.244292
3360019,-10.2243,0.56762,0.459844
3360036,-10.3034,0.603545,0.438289
3360049,-10.4327,0.58199,0.711321
3360062,-10.4686,0.560435,0.840652
3360077,-10.6195,0.538879,0.732876
3360090,-10.483,0.467029,0.747246
3360104,-10.2746,0.395178,0.718506
3360117,-9.91538,0.330513,0.725691
3360130,-9.77886,0.359253,0.761616
3360143,-9.90101,0.294587,0.754431
3360156,-9.9082,0.316143,0.768801
3360204,0.229922,11.5033,-190.347
3360221,-9.47709,0.416733,0.66821
3360238,-9.31902,0.352068,0.6251
3360251,-9.50583,0.445474,0.646655
3360268,-9.72857,0.459844,0.696951
3360285,-9.77886,0.474214,0.502954
3360302,-9.46991,0.531694,0.481399
3360315,-9.1825,0.517324,0.237107
3360328,-8.82325,0.452659,0.122146
3360341,-8.83044,0.502954,0.344883
3360354,-9.33339,0.524509,0
3360367,-9.64235,0.632285,0.0862207
3360384,-9.82916,0.56762,-0.150886
3360399,-9.41961,0.58199,-0.136516
3360412,-9.18969,0.495769,-0.150886
3360429,-9.11065,0.510139,-0.244292
3360446,-9.55613,0.546064,-0.229922
3360463,-9.95849,0.474214,-0.179626
3360477,-10.1166,0.402363,-0.215552
3360494,-9.6639,0.416733,-0.136516
3360511,-9.24717,0.438289,-0.0502954
3360525,-9.68546,0.395178,-0.237107
3360569,0.229922,11.5033,-190.347
3360582,-9.85072,0.481399,-0.0359253
3360595,-9.33339,0.459844,-0.201182
3360610,-9.15376,0.474214,-0.179626
3360623,-9.31184,0.431104,-0.337698
3360637,-9.32621,0.474214,-0.344883
3360650,-9.74294,0.531694,-0.416733
3360663,-9.92257,0.510139,-0.632285
3360680,-9.29747,0.589175,-0.63947
3360698,-9.00288,0.61073,-0.661025
3360715,-9.29028,0.696951,-0.883762
3360728,-9.39806,0.783171,-0.6251
3360745,-9.87227,0.811912,-0.775986
3360762,-9.8579,0.919688,-0.819097
3360776,-9.54894,0.905317,-0.725691
3360789,-9.40524,0.969983,-0.689766
3360804,-9.48428,0.962798,-0.589175
3360817,-9.50583,0.977168,-0.689766
3360830,-9.70701,1.07057,-0.459844
3360843,-9.81479,1.1065,-0.495769
3360856,-9.68546,1.12087,-0.617915
3360869,-9.26873,1.14242,-0.402363
3360886,-9.14658,1.1065,-0.438289
3360904,-9.54894,1.22146,-0.366438
3360951,0.229922,11.5033,-190.347
3360968,-9.56331,1.40109,-0.265847
3360981,-9.51302,1.47294,-0.258662
3361000,-9.50583,1.48731,-0.158071
3361017,-9.8579,1.55197,-0.100591
3361030,-10.0016,1.48012,-0.122146
3361043,-9.68546,1.42264,-0.316143
3361056,-9.23999,1.29331,-0.172441
3361069,-9.16095,1.29331,-0.0646655
3361082,-9.40524,1.22146,-0.165256
3361097,-9.52739,1.37235,0.0215552
3361116,-10.016,1.34361,-0.0215552
3361129,-9.86509,1.23583,-0.0862207
3361146,-9.54176,1.17116,-0.215552
3361159,-9.44117,1.13524,-0.136516
3361176,-9.84353,1.0562,-0.265847
3361193,-10.2603,1.11368,-0.215552
3361208,-10.5692,1.06339,-0.251477
3361225,-10.3537,0.847837,-0.402363
3361242,-9.91538,0.783171,-0.366438
3361255,-10.0016,0.711321,-0.366438
3361268,-10.2746,0.66821,-0.330513
3361281,-10.3752,0.603545,-0.445474
3361325,0.229922,11.5033,-190.347
3361338,-10.2746,0.344883,-0.603545
3361351,-10.3609,0.129331,-0.754431
3361364,-10.5836,0.222737,-0.718506
3361381,-10.792,0.107776,-0.948428
3361399,-10.3465,0,-1.17116
3361416,-9.64235,-0.0431104,-1.18553
3361431,-9.64953,0.0215552,-1.28613
3361448,-9.76449,-0.114961,-1.50168
3361465,-10.1022,-0.0215552,-1.67412
3361478,-10.21,-0.0143701,-1.84656
3361491,-9.86509,0.129331,-1.825
3361504,-9.56331,0.186812,-1.8753
3361517,-9.62079,0.158071,-1.98308
3361532,-9.73575,0.330513,-1.98308
3361545,-10.0519,0.251477,-2.17707
3361558,-10.2315,0.359253,-2.04774
3361571,-10.1237,0.409548,-2.03337
3361584,-9.86509,0.431104,-1.99026
3361601,-9.63516,0.395178,-1.96871
3361620,-9.72138,0.395178,-2.04056
3361637,-10.0878,0.474214,-2.04056
3361652,-10.2459,0.481399,-2.18426
3361701,0.229922,11.5033,-190.347
3361719,-10.404,0.617915,-2.1627
3361732,-10.2962,0.682581,-2.05493
3361745,-10.404,0.718506,-2.02619
3361758,-10.3177,0.732876,-1.9256
3361771,-9.63516,0.725691,-1.96152
3361786,-9.31902,0.696951,-1.81782
3361799,-9.60642,0.740061,-1.79626
3361814,-9.8579,0.826282,-1.71723
3361827,-10.0878,0.847837,-1.65975
3361840,-9.9082,0.869392,-1.52323
3361857,-9.36213,0.775986,-1.26457
3361874,-9.02443,0.847837,-1.01309
3361891,-9.05317,0.869392,-0.919688
3361906,-9.32621,0.804727,-0.876577
3361923,-9.60642,0.905317,-0.65384
3361944,-9.60642,0.919688,-0.359253
3361957,-9.34058,0.797541,-0.280217
3361970,-9.22562,0.819097,0.0287402
3361983,-9.4268,0.826282,0.0934058
3361996,-9.53457,0.833467,0.265847
3362009,-9.80042,0.804727,0.481399
3362022,-10.0519,0.783171,0.603545
3362066,0.229922,11.5033,-190.347
3362083,-9.54894,0.481399,1.02028
3362100,-9.82916,0.538879,1.12805
3362118,-10.2387,0.409548,1.11368
3362131,-10.174,0.337698,0.862207
3362148,-9.72138,0.287402,0.862207
3362165,-9.8076,0.280217,0.919688
3362178,-10.0806,0.229922,0.833467
3362191,-10.483,0.251477,0.905317
3362204,-10.7345,0.201182,0.740061
3362218,-10.8423,0.208367,0.898132
3362231,-10.5261,0.0862207,0.603545
3362244,-10.1453,0.143701,0.661025
3362257,-10.1022,0.0574805,0.560435
3362270,-10.5333,0.0359253,0.438289
3362283,-10.5692,0.0574805,0.467029
3362300,-10.8423,0.0574805,0.330513
3362318,-10.562,0.0502954,0.59636
3362335,-10.1453,0.0646655,0.438289
3362351,-10.3249,0.229922,0.294587
3362368,-10.0878,0.222737,0.107776
3362385,-10.1022,0.316143,0.114961
3362399,-9.67827,0.373623,-0.165256
3362443,0.229922,11.5033,-190.347
3362456,-9.01725,0.826282,-0.208367
3362473,-9.01006,0.898132,-0.258662
3362486,-8.70829,1.07776,-0.208367
3362499,-8.38496,1.06339,-0.251477
3362512,-8.21971,1.23583,-0.265847
3362525,-8.59333,1.2502,-0.273032
3362538,-8.76577,1.35079,-0.380808
3362555,-9.02443,1.48731,-0.258662
3362572,-8.99569,1.4442,-0.258662
3362589,-8.59333,1.53042,-0.273032
3362602,-8.45681,1.50886,-0.201182
3362619,-8.73703,1.63101,-0.301772
3362636,-9.13939,1.74597,-0.387993
3362650,-9.25436,1.5879,-0.452659
3362666,-9.41243,1.5879,-0.546064
3362679,-9.17532,1.68849,-0.56762
3362695,-8.98851,1.50168,-0.682581
3362708,-9.02443,1.54479,-0.704136
3362722,-9.41243,1.55916,-0.811912
3362735,-9.69264,1.6813,-0.811912
3362748,-9.97286,1.64538,-0.833467
3362761,-10.2603,1.67412,-0.869392
3362778,-10.289,1.62382,-0.962798
3362826,0.229922,11.5033,-190.347
3362843,-11.1728,1.62382,-1.22146
3362856,-11.338,1.45857,-1.09931
3362873,-10.9141,1.25739,-0.898132
3362890,-10.1094,1.08494,-0.768801
3362903,-10.2028,0.941243,-0.66821
3362918,-10.4902,0.919688,-0.718506
3362931,-10.7201,0.919688,-0.617915
3362944,-11.1225,0.775986,-0.646655
3362957,-10.8782,0.704136,-0.474214
3362974,-10.3752,0.589175,-0.387993
3362987,-10.4183,0.495769,-0.352068
3363000,-10.4399,0.502954,-0.265847
3363013,-10.3609,0.431104,-0.237107
3363030,-10.3034,0.359253,-0.114961
3363050,-10.0591,0.222737,-0.129331
3363067,-9.57768,0.158071,-0.143701
3363080,-9.44117,0.122146,-0.0718506
3363097,-9.65672,-0.0143701,-0.222737
3363114,-9.61361,-0.150886,-0.193997
3363129,-9.87227,-0.208367,-0.0718506
3363142,-9.77886,-0.143701,-0.301772
3363155,-9.67827,-0.344883,-0.215552
3363200,0.229922,11.5033,-190.347
3363213,-10.1309,-0.244292,-0.294587
3363227,-10.1884,-0.488584,-0.251477
3363240,-9.91538,-0.510139,-0.172441
3363257,-9.67827,-0.617915,-0.107776
3363274,-10.095,-0.847837,-0.122146
3363291,-10.2746,-0.819097,-0.122146
3363304,-10.3321,-0.991538,-0.0502954
3363323,-10.2028,-1.03465,-0.00718506
3363340,-9.86509,-1.00591,-0.122146
3363353,-10.3465,-1.06339,-0.114961
3363366,-10.7417,-1.12805,-0.158071
3363381,-10.8207,-1.14961,-0.237107
3363394,-11.0722,-1.14961,-0.150886
3363407,-11.3093,-1.1065,-0.0790356
3363422,-10.1453,-0.998723,-0.0646655
3363435,-9.72138,-1.03465,-0.344883
3363448,-10.0591,-1.02746,-0.158071
3363461,-10.2818,-1.12087,-0.114961
3363482,-10.6986,-1.17835,-0.0431104
3363499,-10.871,-1.14242,0.107776
3363516,-10.3106,-1.17835,0.258662
3363530,-9.74294,-1.20709,0.0574805
3363577,0.229922,11.5033,-190.347
3363594,-10.2818,-1.55916,0.63947
3363607,-10.2459,-1.59508,0.517324
3363620,-9.62079,-1.63101,0.61073
3363633,-9.48428,-1.65256,0.56762
3363646,-9.62798,-1.72441,0.55325
3363660,-9.64953,-1.78908,0.725691
3363674,-9.75731,-1.81063,0.646655
3363687,-9.9082,-1.88249,0.876577
3363702,-9.83635,-1.79626,0.783171
3363715,-9.33339,-1.6813,0.883762
3363733,-9.2831,-1.63819,0.862207
3363752,-9.54894,-1.48012,1.02746
3363769,-9.77886,-1.55197,1.07776
3363782,-9.98005,-1.60227,1.09931
3363799,-10.1453,-1.59508,1.17835
3363818,-9.29747,-1.47294,1.12087
3363831,-9.34058,-1.50886,1.1999
3363844,-10.0375,-1.58071,1.09931
3363857,-10.2243,-1.58071,1.18553
3363870,-10.2746,-1.64538,1.27894
3363883,-10.6267,-1.6813,1.23583
3363896,-10.5405,-1.63819,1.35798
3363940,0.229922,11.5033,-190.347
3363958,-10.3249,-1.76034,1.04902
3363975,-10.6914,-1.85375,1.00591
3363992,-10.4399,-1.81782,1.04902
3364005,-9.75012,-1.78908,0.862207
3364028,-9.76449,-1.79626,0.890947
3364045,-10.1956,-1.73878,1.20709
3364058,-10.3968,-1.8753,1.02028
3364071,-10.5117,-1.93997,1.06339
3364084,-10.1166,-1.86093,1.00591
3364097,-9.43398,-1.85375,0.855022
3364110,-9.22562,-1.58071,0.919688
3364123,-9.64235,-1.73878,0.955613
3364140,-9.65672,-1.5879,0.819097
3364153,-9.89383,-1.6813,0.63947
3364166,-10.0735,-1.58071,0.704136
3364184,-9.25436,-1.3939,0.546064
3364201,-9.46272,-1.52323,0.409548
3364220,-10.2028,-1.60227,0.438289
3364235,-10.1669,-1.41546,0.359253
3364252,-10.5333,-1.41546,0.129331
3364269,-9.77886,-1.48731,-0.165256
3364313,0.229922,11.5033,-190.347
3364328,-10.1525,-1.23583,-0.517324
3364341,-10.404,-1.34361,-0.646655
3364354,-10.0806,-1.22864,-0.55325
3364367,-9.8579,-1.31487,-0.783171
3364380,-9.89383,-1.24302,-0.704136
3364393,-9.95849,-1.19272,-0.740061
3364406,-10.2387,-1.27894,-0.6251
3364419,-10.3249,-1.27176,-0.840652
3364440,-10.5261,-1.28613,-0.962798
3364457,-10.1884,-1.1999,-0.934058
3364474,-10.1022,-1.19272,-0.898132
3364487,-10.1884,-1.17835,-0.984353
3364505,-10.2674,-1.15679,-0.768801
3364522,-10.404,-1.07776,-0.833467
3364539,-10.3249,-1.17116,-0.840652
3364552,-10.1022,-1.1065,-0.617915
3364565,-10.3537,-1.15679,-0.704136
3364578,-10.8279,-1.22864,-0.696951
3364591,-11.0219,-1.21427,-0.617915
3364604,-11.1728,-1.2502,-0.481399
3364618,-11.2446,-1.25739,-0.423918
3364631,-10.7704,-1.27176,-0.273032
3364644,-10.404,-1.24302,-0.330513
3364692,0.229922,11.5033,-190.347
3364709,-10.9788,-1.26457,-0.165256
3364726,-10.3106,-1.18553,-0.179626
3364741,-10.6195,-1.22146,-0.0862207
3364761,-11.0363,-1.36516,-0.136516
3364778,-11.0147,-1.40827,-0.0502954
3364791,-10.8494,-1.32924,0.244292
3364804,-10.0591,-1.29331,0.222737
3364817,-9.77886,-1.32924,0.222737
3364832,-10.4471,-1.42983,0.431104
3364845,-10.3177,-1.27894,0.380808
3364858,-10.174,-1.42264,0.560435
3364871,-10.4399,-1.32924,0.589175
3364884,-9.8579,-1.36516,0.61073
3364897,-9.62798,-1.22146,0.689766
3364915,-10.677,-1.20709,0.941243
3364934,-10.8279,-1.20709,0.63947
3364951,-10.9141,-1.04902,0.747246
3364964,-10.6195,-1.16398,1.02746
3364982,-10.0088,-1.0562,0.732876
3364999,-10.5333,-0.934058,0.661025
3365013,-10.562,-0.840652,0.617915
3365056,0.229922,11.5033,-190.347
3365074,-10.0735,-0.704136,0.56762
3365087,-10.6195,-0.919688,0.438289
3365100,-10.9141,-0.790356,0.280217
3365113,-10.8782,-0.948428,0.58199
3365126,-11.1225,-1.01309,0.366438
3365143,-10.6626,-1.09931,0.474214
3365161,-10.2028,-1.18553,0.416733
3365178,-10.9572,-1.17835,0.244292
3365195,-11.1009,-1.04902,-0.0862207
3365208,-11.2231,-1.12087,0.0143701
3365227,-11.2949,-1.09931,-0.244292
3365245,-10.7057,-1.14242,-0.445474
3365258,-11.2734,-1.07776,-0.467029
3365273,-11.6254,-1.03465,-0.804727
3365287,-11.6973,-0.948428,-0.998723
3365300,-11.8841,-0.890947,-1.20709
3365313,-11.5105,-0.847837,-1.1999
3365328,-10.9141,-0.876577,-1.29331
3365341,-10.986,-0.847837,-1.32924
3365354,-11.453,-0.840652,-1.74597
3365367,-11.0937,-0.833467,-1.91123
3365385,-11.1225,-0.675395,-1.96152
3365433,0.229922,11.5033,-190.347
3365450,-10.95,-0.359253,-3.01054
3365463,-11.1153,-0.330513,-3.11832
3365481,-10.7201,-0.366438,-2.99617
3365498,-10.2387,-0.467029,-3.04646
3365511,-10.792,-0.459844,-3.2692
3365524,-11.1081,-0.337698,-3.59971
3365537,-10.95,-0.193997,-3.56379
3365550,-11.1009,-0.222737,-3.72905
3365563,-10.8351,-0.222737,-3.48475
3365581,-9.99442,-0.294587,-3.34105
3365594,-10.3249,-0.265847,-3.70031
3365609,-10.3896,-0.193997,-3.54942
3365622,-10.2028,-0.158071,-3.7506
3365640,-10.5117,-0.344883,-3.54942
3365657,-9.98005,-0.337698,-3.37698
3365674,-9.5705,-0.308958,-3.36261
3365691,-9.73575,-0.481399,-3.32668
3365708,-10.0735,-0.502954,-3.34105
3365725,-10.0806,-0.510139,-3.36979
3365740,-10.3177,-0.862207,-3.39853
3365753,-9.81479,-0.847837,-2.92432
3365796,0.229922,11.5033,-190.347
3365811,-10.0088,-1.29331,-2.47885
3365825,-10.0303,-1.27894,-2.42855
3365840,-9.83635,-1.56634,-2.10522
3365858,-8.88792,-1.825,-1.69567
3365875,-9.25436,-1.68849,-1.78908
3365892,-9.83635,-1.83219,-1.78189
3365907,-10.1309,-2.07648,-1.50886
3365925,-10.5189,-2.18426,-1.37953
3365944,-10.0519,-2.27766,-1.15679
3365958,-9.91538,-2.26329,-0.962798
3365971,-10.016,-2.18426,-1.03465
3365984,-10.0663,-2.3567,-0.847837
3365997,-10.3034,-2.48603,-0.682581
3366010,-10.4543,-2.6441,-0.747246
3366023,-10.3609,-2.74469,-0.481399
3366036,-10.2674,-2.74469,-0.467029
3366049,-10.0591,-2.62255,-0.574805
3366062,-10.0447,-2.6441,-0.474214
3366080,-10.5117,-2.86684,-0.280217
3366101,-10.5908,-3.01772,-0.380808
3366118,-10.483,-2.90995,-0.287402
3366132,-9.98723,-3.06083,-0.409548
3366180,0.229922,11.5033,-190.347
3366197,-10.598,-3.49194,-0.294587
3366210,-10.562,-3.57816,-0.222737
3366223,-10.0303,-3.57097,-0.172441
3366236,-9.78605,-3.4632,0.0574805
3366251,-9.9082,-3.51349,-0.0718506
3366264,-9.8579,-3.49194,0.129331
3366277,-9.80042,-3.49912,0.143701
3366290,-9.90101,-3.45601,0.0934058
3366303,-9.62798,-3.37698,0.265847
3366320,-9.13221,-3.06802,0.280217
3366346,-9.11784,-3.03928,0.366438
3366365,-9.34776,-2.82373,0.467029
3366382,-9.61361,-2.81654,0.560435
3366396,-9.6639,-2.73751,0.459844
3366414,-9.16095,-2.5004,0.467029
3366431,-9.09628,-2.52196,0.711321
3366446,-9.46272,-2.37825,0.63947
3366459,-9.46272,-2.15552,0.632285
3366472,-9.69983,-2.11241,0.474214
3366485,-9.77168,-1.83219,0.495769
3366498,-9.34776,-1.79626,0.574805
3366541,0.229922,11.5033,-190.347
3366556,-10.1166,-1.36516,0.711321
3366575,-10.3537,-1.06339,0.704136
3366592,-9.80042,-0.661025,0.395178
3366609,-9.50583,-0.352068,0.337698
3366623,-10.1166,-0.229922,0.316143
3366646,-10.4327,0.0287402,0.244292
3366667,-10.8207,0.366438,-0.0862207
3366682,-10.2818,0.510139,-0.495769
3366695,-9.70701,0.574805,-0.459844
3366708,-10.1166,0.797541,-0.502954
3366721,-10.598,0.65384,-0.617915
3366734,-10.4327,0.926873,-0.855022
3366748,-10.8854,0.905317,-1.12087
3366761,-10.792,1.04183,-1.35079
3366774,-10.3824,0.919688,-1.29331
3366787,-10.2243,0.711321,-1.58071
3366804,-10.4111,0.747246,-1.60945
3366822,-10.3824,0.63947,-1.53042
3366839,-10.6051,0.56762,-1.58071
3366856,-10.5836,0.538879,-1.99026
3366873,-10.1094,0.337698,-1.76752
3366920,0.229922,11.5033,-190.347
3366933,-10.1956,-0.00718506,-1.98308
3366948,-9.82197,-0.208367,-1.88967
3366961,-9.59205,-0.409548,-1.76752
3366974,-9.79323,-0.402363,-2.08367
3366987,-10.016,-0.344883,-2.22018
3367000,-10.1309,-0.409548,-2.52196
3367013,-10.1309,-0.517324,-2.26329
3367026,-10.0447,-0.538879,-2.31359
3367039,-9.59924,-0.718506,-2.14833
3367056,-9.40524,-0.783171,-2.14115
3367073,-10.0878,-0.790356,-2.17707
3367090,-10.1309,-0.977168,-2.019
3367103,-10.5477,-0.998723,-2.25611
3367121,-10.1597,-0.883762,-2.213
3367138,-9.41961,-0.919688,-1.83219
3367154,-10.0447,-0.998723,-1.78189
3367171,-10.4255,-1.0562,-1.86812
3367184,-10.6411,-1.02746,-1.76034
3367197,-11.1297,-1.18553,-1.76034
3367210,-10.5117,-1.24302,-1.35079
3367223,-10.2459,-1.26457,-1.3939
3367238,-10.5477,-1.33642,-1.26457
3367252,-11.1081,-1.4442,-1.59508
3367295,0.229922,11.5033,-190.347
3367312,-10.6123,-1.53042,-0.890947
3367329,-10.8351,-1.66693,-0.941243
3367347,-11.0794,-1.83219,-0.754431
3367360,-11.4099,-1.7316,-0.510139
3367377,-11.8338,-1.93997,-0.316143
3367394,-11.3955,-1.98308,-0.114961
3367408,-11.1943,-1.81782,0.330513
3367421,-11.8266,-2.09804,0.251477
3367434,-12.1643,-1.96871,0.387993
3367449,-12.0853,-2.00463,0.510139
3367462,-12.2218,-2.019,0.783171
3367475,-11.9128,-1.93278,0.912502
3367488,-11.2446,-1.81063,1.03465
3367501,-11.3739,-1.78908,1.37235
3367514,-11.8553,-1.90404,1.5376
3367531,-11.8841,-1.78908,1.84656
3367549,-12.1284,-1.85375,2.24892
3367566,-11.4602,-1.81782,2.05493
3367579,-11.1297,-1.68849,2.22018
3367596,-11.3811,-1.55916,2.50759
3367613,-11.3739,-1.55916,2.57944
3367627,-11.532,-1.40827,2.92432
3367670,0.229922,11.5033,-190.347
3367683,-11.1943,-1.1065,3.10395
3367701,-11.18,-0.919688,2.98898
3367714,-11.1943,-0.926873,2.81654
3367727,-11.3165,-0.783171,2.59381
3367742,-10.7848,-0.704136,2.56507
3367757,-10.7345,-0.689766,2.28485
3367774,-10.8423,-0.467029,2.24892
3367791,-11.1081,-0.517324,2.44292
3367808,-11.1153,-0.431104,2.39981
3367822,-11.0722,-0.632285,1.8753
3367839,-10.9644,-0.459844,1.96871
3367857,-10.5764,-0.294587,1.86093
3367870,-10.7417,-0.452659,1.7316
3367883,-11.0506,-0.186812,1.71004
3367898,-11.3668,-0.237107,1.50886
3367911,-11.5895,-0.215552,1.40109
3367924,-11.5823,-0.0646655,1.46575
3367939,-11.5176,-0.0359253,0.898132
3367954,-11.5248,-0.0790356,0.984353
3367967,-11.6326,-0.186812,0.826282
3367980,-11.7476,-0.273032,0.747246
3367997,-11.9559,-0.502954,0.502954
3368044,0.229922,11.5033,-190.347
3368061,-11.8841,-1.19272,-0.294587
3368074,-12.0206,-1.32924,-0.222737
3368093,-12.2362,-1.43701,-0.502954
3368110,-12.0493,-1.48012,-0.696951
3368124,-11.9919,-1.60945,-0.804727
3368137,-11.9056,-1.5376,-0.711321
3368150,-11.726,-1.66693,-0.783171
3368164,-11.8338,-1.7316,-1.07057
3368177,-11.7763,-1.71004,-0.847837
3368190,-11.9847,-1.85375,-1.00591
3368207,-12.2146,-1.93997,-0.898132
3368220,-12.1571,-1.96871,-0.876577
3368233,-11.8122,-1.96871,-0.740061
3368251,-11.5967,-1.86093,-0.6251
3368268,-11.7332,-1.93278,-0.524509
3368285,-11.8194,-1.93278,-0.560435
3368298,-11.7045,-1.97589,-0.510139
3368315,-11.4458,-1.84656,-0.409548
3368332,-11.0147,-1.75315,-0.229922
3368345,-11.2734,-1.71004,-0.107776
3368360,-11.4674,-1.71723,-0.114961
3368373,-11.4817,-1.50886,-0.0790356
3368416,0.229922,11.5033,-190.347
3368433,-11.2446,-1.15679,-0.186812
3368446,-11.1656,-0.977168,-0.251477
3368464,-10.9572,-0.826282,-0.222737
3368481,-10.562,-0.617915,-0.337698
3368498,-11.0506,-0.423918,-0.237107
3368511,-11.3811,-0.179626,0.0287402
3368528,-11.3811,-0.0502954,-0.0718506
3368545,-11.4171,0.143701,0.273032
3368558,-10.9572,0.244292,0.229922
3368571,-10.7201,0.402363,0.330513
3368584,-11.3739,0.423918,0.740061
3368597,-11.5105,0.423918,0.445474
3368610,-11.2949,0.524509,0.962798
3368625,-11.6901,0.524509,0.732876
3368638,-11.1297,0.481399,1.09213
3368651,-11.1081,0.632285,1.06339
